Salary,YearsCode,EdLevel,RemoteWork,Is_USA
29696.0,32.0,Bachelors,Hybrid,0
52122.0,15.0,Bachelors,Hybrid,0
35890.0,11.0,Masters,Remote,0
47266.0,10.0,Bachelors,Hybrid,0
75184.0,20.0,Masters,Hybrid,0
118919.0,27.0,Bachelors,Hybrid,0
54494.0,4.0,Bachelors,Hybrid,0
57999.0,10.0,Bachelors,Remote,0
60509.0,20.0,Masters,Hybrid,0
91045.0,19.0,Masters,Remote,0
59073.0,7.0,Bachelors,Remote,0
67129.0,13.0,Masters,Hybrid,0
86039.0,24.0,Bachelors,Hybrid,0
91719.0,25.0,Bachelors,Hybrid,0
32222.0,5.0,Masters,In-person,0
73885.0,10.0,Bachelors,Hybrid,0
50615.0,19.0,Masters,Remote,0
230000.0,17.0,Bachelors,Hybrid,1
61783.0,12.0,Bachelors,Hybrid,0
39404.0,18.0,Bachelors,Hybrid,0
30149.0,13.0,Masters,Hybrid,0
64444.0,27.0,Masters,Hybrid,0
75184.0,30.0,Masters,Hybrid,0
52972.0,40.0,Masters,Hybrid,0
77332.0,35.0,Bachelors,Hybrid,0
147496.0,20.0,Masters,In-person,0
198198.0,22.0,Masters,Remote,0
67983.0,18.0,Masters,Hybrid,0
60000.0,50.0,Bachelors,In-person,1
64444.0,16.0,Bachelors,In-person,0
20143.0,8.0,Bachelors,Hybrid,0
66995.0,30.0,Masters,In-person,0
74595.0,25.0,Bachelors,Hybrid,0
36681.0,7.0,Bachelors,Remote,0
155984.0,25.0,Bachelors,Remote,0
41307.0,14.0,Masters,Remote,0
64444.0,12.0,Bachelors,Hybrid,0
26852.0,6.0,Masters,Hybrid,0
200550.0,17.0,Masters,Hybrid,0
69814.0,15.0,Masters,Remote,0
107406.0,5.0,Bachelors,Hybrid,0
54777.0,15.0,Bachelors,Remote,0
80555.0,18.0,Masters,Hybrid,0
68310.0,14.0,Masters,Hybrid,0
42962.0,9.0,Bachelors,In-person,0
62706.0,12.0,Bachelors,Hybrid,0
56917.0,10.0,Bachelors,Remote,0
113000.0,15.0,Bachelors,Remote,1
245117.0,40.0,Bachelors,Remote,0
75184.0,18.0,Masters,Hybrid,0
24616.0,4.0,Bachelors,Remote,0
60147.0,15.0,Masters,Remote,0
148221.0,40.0,Masters,Remote,0
73363.0,20.0,Masters,Remote,0
214812.0,36.0,Masters,Remote,0
96666.0,14.0,Bachelors,Hybrid,0
102950.0,37.0,Masters,Hybrid,0
27854.0,25.0,Bachelors,Hybrid,0
26320.0,12.0,Bachelors,Remote,0
96666.0,15.0,Bachelors,Hybrid,0
48333.0,10.0,Masters,Hybrid,0
53703.0,20.0,Bachelors,Hybrid,0
128887.0,14.0,Masters,Hybrid,0
99099.0,40.0,Bachelors,Hybrid,0
107406.0,35.0,Masters,Hybrid,0
59073.0,14.0,Masters,Hybrid,0
35612.0,7.0,Bachelors,Remote,0
60000.0,2.0,Bachelors,Hybrid,1
190000.0,11.0,Masters,Remote,1
76258.0,16.0,Masters,Hybrid,0
167125.0,25.0,Masters,Hybrid,0
76433.0,14.0,Bachelors,In-person,0
61146.0,10.0,Masters,Hybrid,0
44681.0,7.0,Bachelors,Hybrid,0
107406.0,27.0,Masters,Hybrid,0
80555.0,20.0,Masters,Remote,0
69814.0,10.0,Masters,Hybrid,0
38666.0,6.0,Masters,Hybrid,0
120000.0,2.0,Bachelors,Hybrid,1
76000.0,6.0,Masters,Remote,1
98271.0,17.0,Masters,Hybrid,0
32222.0,7.0,Masters,Hybrid,0
69814.0,16.0,Bachelors,In-person,0
36625.0,14.0,Masters,Hybrid,0
73036.0,18.0,Masters,Remote,0
64444.0,6.0,Bachelors,Hybrid,0
182519.0,35.0,Masters,Remote,1
45115.0,11.0,Bachelors,Remote,0
60684.0,25.0,Bachelors,Hybrid,0
48000.0,17.0,Bachelors,Remote,0
96666.0,20.0,Masters,Hybrid,0
22731.0,5.0,Bachelors,Hybrid,0
95541.0,10.0,Bachelors,Hybrid,0
132000.0,42.0,Masters,Remote,1
51851.0,9.0,Masters,Hybrid,0
70193.0,10.0,Bachelors,In-person,0
182591.0,22.0,Masters,Remote,0
55708.0,5.0,Masters,In-person,0
44831.0,6.0,Bachelors,In-person,0
25777.0,8.0,Bachelors,In-person,0
80220.0,3.0,Masters,Hybrid,0
85925.0,32.0,Masters,Hybrid,0
131028.0,12.0,Bachelors,Hybrid,0
29000.0,3.0,Masters,Remote,0
42962.0,7.0,Masters,Hybrid,0
99363.0,17.0,Bachelors,Hybrid,0
82802.0,26.0,Bachelors,Remote,0
145000.0,48.0,Bachelors,Remote,1
103184.0,39.0,Masters,Hybrid,0
165000.0,7.0,Bachelors,Hybrid,1
60415.0,15.0,Bachelors,Hybrid,0
46614.0,7.0,Bachelors,Hybrid,0
96000.0,7.0,Bachelors,In-person,1
51555.0,4.0,Masters,Hybrid,0
160000.0,12.0,Masters,In-person,0
140000.0,7.0,Bachelors,Remote,0
80555.0,14.0,Masters,Hybrid,0
220000.0,9.0,Bachelors,Remote,1
96666.0,24.0,Masters,Hybrid,0
48000.0,10.0,Bachelors,Remote,0
47770.0,10.0,Bachelors,Hybrid,0
200000.0,32.0,Bachelors,Remote,1
21616.0,14.0,Bachelors,Remote,0
118147.0,33.0,Masters,Hybrid,0
50885.0,6.0,Bachelors,Remote,0
21481.0,6.0,Bachelors,In-person,0
69814.0,20.0,Masters,Remote,0
110827.0,10.0,Masters,Remote,0
48333.0,18.0,Bachelors,In-person,0
25123.0,12.0,Bachelors,Hybrid,0
102036.0,22.0,Masters,Hybrid,0
35635.0,10.0,Masters,Remote,0
128129.0,30.0,Masters,Hybrid,0
65907.0,18.0,Bachelors,Remote,0
71962.0,25.0,Bachelors,Hybrid,0
53703.0,9.0,Masters,Hybrid,0
85000.0,17.0,Bachelors,Remote,0
80601.0,27.0,Bachelors,Remote,0
96666.0,12.0,Masters,Hybrid,0
179000.0,22.0,Bachelors,Remote,1
150000.0,7.0,Bachelors,Remote,1
250000.0,45.0,Bachelors,Remote,1
133700.0,30.0,Masters,In-person,0
32449.0,7.0,Bachelors,Remote,0
25777.0,7.0,Bachelors,In-person,0
64444.0,18.0,Masters,Hybrid,0
30718.0,8.0,Masters,In-person,0
46185.0,11.0,Masters,Hybrid,0
53703.0,9.0,Masters,In-person,0
53703.0,17.0,Masters,Hybrid,0
95466.0,10.0,Masters,Hybrid,0
50000.0,7.0,Bachelors,Hybrid,0
75184.0,25.0,Masters,Hybrid,0
21577.0,8.0,Bachelors,Hybrid,0
102036.0,45.0,Masters,Hybrid,0
135000.0,6.0,Masters,Hybrid,1
77332.0,10.0,Bachelors,Hybrid,0
85925.0,20.0,Masters,Remote,0
107406.0,8.0,Bachelors,Hybrid,0
152865.0,25.0,Masters,Remote,0
28051.0,2.0,Bachelors,Hybrid,0
144000.0,14.0,Bachelors,Remote,1
76258.0,8.0,Masters,In-person,0
25000.0,7.0,Bachelors,Remote,0
46185.0,9.0,Masters,In-person,0
118379.0,38.0,Bachelors,Hybrid,0
20407.0,7.0,Bachelors,Hybrid,0
84000.0,4.0,Bachelors,In-person,1
67604.0,9.0,Bachelors,Remote,0
31105.0,22.0,Bachelors,Hybrid,0
74110.0,8.0,Masters,Hybrid,0
91295.0,12.0,Masters,Hybrid,0
75000.0,15.0,Masters,Remote,0
36266.0,8.0,Bachelors,In-person,0
128000.0,7.0,Bachelors,Hybrid,1
53703.0,7.0,Bachelors,Hybrid,0
29566.0,9.0,Bachelors,Hybrid,0
26852.0,42.0,Masters,Hybrid,0
101689.0,14.0,Masters,Hybrid,0
113851.0,26.0,Masters,Hybrid,0
53703.0,5.0,Bachelors,Hybrid,0
120000.0,12.0,Bachelors,Remote,0
112322.0,27.0,Masters,In-person,0
200000.0,30.0,Bachelors,Remote,1
36518.0,8.0,Masters,Hybrid,0
127388.0,18.0,Bachelors,Remote,0
202020.0,29.0,Bachelors,Remote,1
57999.0,15.0,Masters,Hybrid,0
67666.0,9.0,Bachelors,Hybrid,0
75184.0,18.0,Masters,Remote,0
50955.0,10.0,Bachelors,Hybrid,0
42962.0,13.0,Bachelors,Remote,0
120000.0,6.0,Bachelors,In-person,1
150000.0,13.0,Bachelors,Remote,1
74239.0,32.0,Masters,Hybrid,0
34370.0,4.0,Bachelors,Hybrid,0
21034.0,4.0,Bachelors,Hybrid,0
30573.0,3.0,Bachelors,In-person,0
80000.0,8.0,Bachelors,Remote,1
75184.0,20.0,Masters,Hybrid,0
22378.0,22.0,Bachelors,Hybrid,0
39740.0,13.0,Masters,Hybrid,0
37120.0,10.0,Masters,Hybrid,0
54309.0,21.0,Masters,In-person,0
59608.0,15.0,Bachelors,Hybrid,0
32222.0,13.0,Masters,Hybrid,0
140000.0,12.0,Bachelors,Remote,1
111417.0,13.0,Masters,Hybrid,0
150000.0,11.0,Masters,Hybrid,1
215000.0,21.0,Bachelors,Hybrid,1
153000.0,10.0,Bachelors,In-person,1
26954.0,9.0,Bachelors,Hybrid,0
250000.0,33.0,Bachelors,Remote,1
120000.0,8.0,Masters,Remote,1
105000.0,10.0,Bachelors,Hybrid,1
80555.0,12.0,Masters,Remote,0
85500.0,9.0,Bachelors,In-person,1
140000.0,11.0,Bachelors,In-person,1
55414.0,4.0,Bachelors,Hybrid,0
105000.0,10.0,Masters,Hybrid,1
134258.0,35.0,Masters,Hybrid,0
45111.0,4.0,Masters,Hybrid,0
32222.0,6.0,Masters,Remote,0
96666.0,13.0,Bachelors,Remote,0
131000.0,16.0,Bachelors,Remote,1
44757.0,33.0,Masters,In-person,0
139628.0,35.0,Masters,Remote,0
64444.0,16.0,Bachelors,Hybrid,0
64444.0,5.0,Bachelors,Hybrid,0
128000.0,6.0,Bachelors,Hybrid,1
48333.0,12.0,Bachelors,Hybrid,0
75184.0,29.0,Masters,Hybrid,0
102950.0,21.0,Bachelors,In-person,0
36303.0,18.0,Masters,In-person,0
165000.0,25.0,Bachelors,Hybrid,1
125000.0,18.0,Bachelors,Hybrid,1
200000.0,10.0,Masters,Hybrid,1
145000.0,20.0,Bachelors,Hybrid,1
82802.0,28.0,Bachelors,Hybrid,0
53703.0,15.0,Masters,Remote,0
22425.0,23.0,Bachelors,Remote,0
80555.0,16.0,Masters,Hybrid,0
56700.0,9.0,Bachelors,Remote,0
89280.0,30.0,Masters,Hybrid,0
50885.0,4.0,Bachelors,Remote,0
60000.0,12.0,Masters,Remote,0
46908.0,4.0,Bachelors,Hybrid,0
121000.0,10.0,Masters,Hybrid,1
154000.0,50.0,Bachelors,Hybrid,1
150000.0,35.0,Bachelors,Remote,1
64444.0,9.0,Masters,Hybrid,0
94000.0,15.0,Bachelors,Hybrid,1
133700.0,37.0,Masters,Hybrid,0
78000.0,7.0,Masters,Remote,0
64691.0,15.0,Bachelors,Hybrid,0
200000.0,14.0,Bachelors,Remote,1
175000.0,20.0,Masters,Remote,1
45744.0,10.0,Masters,Hybrid,0
47441.0,10.0,Bachelors,Remote,0
44037.0,6.0,Masters,In-person,0
121000.0,16.0,Bachelors,Remote,1
114000.0,14.0,Masters,Hybrid,1
21446.0,10.0,Bachelors,Remote,0
61770.0,9.0,Bachelors,Hybrid,0
92000.0,7.0,Bachelors,Remote,1
56388.0,6.0,Bachelors,Remote,0
102300.0,5.0,Bachelors,Remote,1
40284.0,7.0,Bachelors,Remote,0
160000.0,15.0,Bachelors,Hybrid,1
90221.0,28.0,Masters,Hybrid,0
70654.0,23.0,Bachelors,Remote,0
39740.0,9.0,Masters,Hybrid,0
88000.0,6.0,Bachelors,Hybrid,1
60000.0,10.0,Bachelors,Remote,0
63606.0,10.0,Bachelors,Remote,0
53703.0,17.0,Masters,Remote,0
70252.0,16.0,Bachelors,In-person,0
101000.0,18.0,Masters,Remote,1
95541.0,12.0,Masters,Hybrid,0
47854.0,4.0,Bachelors,Remote,0
55851.0,14.0,Bachelors,Hybrid,0
69814.0,9.0,Masters,In-person,0
250000.0,5.0,Masters,Remote,1
160000.0,5.0,Bachelors,Hybrid,1
61146.0,16.0,Bachelors,Remote,0
35433.0,10.0,Bachelors,Remote,0
80555.0,15.0,Masters,Hybrid,0
90000.0,20.0,Bachelors,Remote,0
83000.0,42.0,Bachelors,Remote,1
175000.0,26.0,Bachelors,Remote,1
170000.0,15.0,Masters,Remote,1
112000.0,6.0,Bachelors,Hybrid,1
67516.0,8.0,Bachelors,Remote,0
120000.0,26.0,Masters,Hybrid,1
167194.0,28.0,Bachelors,Hybrid,0
112777.0,10.0,Masters,Hybrid,0
170000.0,41.0,Bachelors,Remote,1
150000.0,8.0,Bachelors,Remote,1
90000.0,7.0,Bachelors,Remote,1
107000.0,6.0,Bachelors,Hybrid,1
165000.0,10.0,Masters,In-person,1
27865.0,9.0,Bachelors,Hybrid,0
52339.0,5.0,Bachelors,Remote,0
21728.0,10.0,Bachelors,Hybrid,0
51555.0,11.0,Masters,In-person,0
200000.0,40.0,Masters,Remote,1
102000.0,3.0,Bachelors,Remote,1
115000.0,8.0,Bachelors,Remote,1
39740.0,14.0,Masters,Hybrid,0
115000.0,5.0,Bachelors,Hybrid,1
125000.0,12.0,Masters,Remote,0
47259.0,13.0,Masters,Hybrid,0
68203.0,13.0,Masters,Remote,0
213000.0,7.0,Masters,Remote,1
90000.0,6.0,Bachelors,In-person,1
53703.0,8.0,Bachelors,Hybrid,0
52629.0,7.0,Bachelors,Hybrid,0
117000.0,7.0,Bachelors,Remote,1
101770.0,20.0,Bachelors,Remote,0
48333.0,7.0,Bachelors,Hybrid,0
90866.0,38.0,Bachelors,Hybrid,0
222000.0,15.0,Bachelors,Remote,1
197000.0,29.0,Bachelors,Hybrid,1
69814.0,20.0,Masters,Remote,0
35444.0,6.0,Masters,Hybrid,0
26169.0,25.0,Bachelors,Remote,0
180000.0,12.0,Bachelors,Hybrid,1
75000.0,4.0,Bachelors,In-person,1
35335.0,16.0,Bachelors,Hybrid,0
65424.0,6.0,Bachelors,In-person,0
43869.0,20.0,Masters,Remote,0
64444.0,15.0,Masters,Remote,0
150000.0,50.0,Masters,In-person,1
138242.0,30.0,Masters,In-person,0
173500.0,10.0,Masters,Hybrid,1
80254.0,32.0,Bachelors,Remote,0
140387.0,19.0,Bachelors,Hybrid,0
180000.0,9.0,Masters,Hybrid,1
215000.0,14.0,Bachelors,Remote,1
45797.0,10.0,Bachelors,Hybrid,0
200550.0,44.0,Bachelors,Hybrid,0
240000.0,9.0,Bachelors,Remote,1
85925.0,9.0,Masters,Remote,0
37736.0,5.0,Bachelors,Remote,0
180000.0,18.0,Masters,Hybrid,1
170000.0,8.0,Bachelors,Remote,1
93500.0,11.0,Bachelors,Hybrid,1
180000.0,24.0,Bachelors,Hybrid,1
62516.0,25.0,Masters,Hybrid,0
41794.0,11.0,Bachelors,Hybrid,0
235000.0,15.0,Bachelors,Hybrid,1
90000.0,14.0,Bachelors,Remote,1
93023.0,13.0,Bachelors,Hybrid,0
190000.0,22.0,Bachelors,Remote,1
209356.0,28.0,Masters,Remote,0
75000.0,24.0,Bachelors,Remote,0
96666.0,20.0,Bachelors,Hybrid,0
128000.0,45.0,Masters,Remote,1
65424.0,10.0,Bachelors,Remote,0
60147.0,4.0,Bachelors,In-person,0
71082.0,5.0,Masters,Hybrid,0
127213.0,10.0,Masters,Remote,0
55742.0,21.0,Bachelors,Hybrid,0
160000.0,11.0,Bachelors,Remote,1
47854.0,9.0,Bachelors,Remote,0
30074.0,10.0,Masters,Hybrid,0
53703.0,11.0,Masters,Remote,0
44991.0,18.0,Bachelors,Remote,0
37120.0,10.0,Bachelors,Hybrid,0
99000.0,12.0,Bachelors,In-person,1
200000.0,35.0,Bachelors,Hybrid,1
147500.0,10.0,Bachelors,Remote,1
115000.0,37.0,Bachelors,Hybrid,1
130000.0,10.0,Bachelors,Hybrid,1
140000.0,16.0,Bachelors,Remote,0
82000.0,12.0,Bachelors,Hybrid,1
150000.0,30.0,Bachelors,Remote,1
35433.0,20.0,Bachelors,Remote,0
175000.0,25.0,Bachelors,Remote,1
48100.0,20.0,Bachelors,Remote,1
91295.0,7.0,Masters,Hybrid,0
23553.0,12.0,Bachelors,Remote,0
100000.0,14.0,Masters,Remote,0
53703.0,14.0,Masters,Hybrid,0
96666.0,15.0,Masters,Hybrid,0
150000.0,8.0,Bachelors,Remote,1
210000.0,11.0,Bachelors,Remote,1
120000.0,10.0,Bachelors,Hybrid,1
200000.0,40.0,Bachelors,Remote,1
150000.0,7.0,Bachelors,Remote,1
38283.0,5.0,Bachelors,Hybrid,0
52229.0,15.0,Bachelors,Remote,0
214812.0,24.0,Masters,Hybrid,0
200000.0,25.0,Bachelors,Remote,1
157300.0,9.0,Bachelors,Remote,0
72000.0,6.0,Bachelors,In-person,1
180000.0,15.0,Bachelors,Hybrid,1
31330.0,4.0,Bachelors,Remote,0
38814.0,17.0,Bachelors,In-person,0
120000.0,13.0,Bachelors,Hybrid,1
170000.0,8.0,Bachelors,Remote,1
40095.0,10.0,Bachelors,Remote,0
28079.0,6.0,Bachelors,In-person,0
48000.0,20.0,Masters,Remote,0
39483.0,5.0,Bachelors,Remote,0
119943.0,30.0,Bachelors,Hybrid,0
115000.0,17.0,Bachelors,In-person,1
200000.0,23.0,Bachelors,In-person,1
180000.0,10.0,Bachelors,Hybrid,1
31463.0,20.0,Masters,Remote,0
65424.0,30.0,Bachelors,Remote,0
189002.0,11.0,Bachelors,Remote,0
91295.0,20.0,Masters,Hybrid,0
24684.0,5.0,Masters,Remote,0
26891.0,15.0,Masters,Remote,0
174463.0,16.0,Bachelors,Remote,0
75184.0,6.0,Bachelors,Hybrid,0
27817.0,8.0,Bachelors,In-person,0
67150.0,26.0,Masters,Hybrid,0
110000.0,3.0,Masters,Remote,1
64444.0,12.0,Masters,Hybrid,0
160000.0,20.0,Bachelors,Hybrid,1
35000.0,20.0,Masters,Remote,1
150000.0,34.0,Bachelors,Remote,1
149000.0,15.0,Bachelors,Hybrid,1
77332.0,10.0,Bachelors,Hybrid,0
190000.0,9.0,Bachelors,Hybrid,1
90000.0,16.0,Bachelors,In-person,1
57325.0,14.0,Bachelors,Hybrid,0
102950.0,18.0,Masters,Hybrid,0
107818.0,13.0,Bachelors,Remote,0
80000.0,17.0,Masters,Remote,1
160000.0,40.0,Bachelors,Hybrid,1
64444.0,25.0,Bachelors,Remote,0
100000.0,10.0,Bachelors,Remote,1
107406.0,19.0,Masters,Remote,0
42962.0,7.0,Masters,Hybrid,0
63000.0,10.0,Bachelors,In-person,1
71781.0,8.0,Bachelors,Hybrid,0
53426.0,8.0,Masters,Hybrid,0
96666.0,24.0,Masters,In-person,0
57325.0,21.0,Masters,Hybrid,0
47985.0,6.0,Masters,Hybrid,0
57999.0,10.0,Masters,In-person,0
90000.0,12.0,Bachelors,Remote,1
85000.0,6.0,Bachelors,Hybrid,1
100000.0,37.0,Bachelors,Remote,1
70000.0,5.0,Bachelors,Remote,1
155000.0,24.0,Bachelors,Remote,1
76419.0,12.0,Bachelors,Hybrid,1
72693.0,10.0,Bachelors,Hybrid,0
105000.0,2.0,Bachelors,Hybrid,1
100000.0,9.0,Bachelors,Hybrid,1
54923.0,15.0,Masters,Remote,0
68000.0,8.0,Bachelors,Hybrid,1
91000.0,7.0,Bachelors,Hybrid,1
140000.0,20.0,Bachelors,Remote,1
53703.0,10.0,Bachelors,In-person,0
60000.0,16.0,Masters,Remote,0
42749.0,5.0,Bachelors,Remote,0
51555.0,24.0,Masters,In-person,0
250000.0,35.0,Bachelors,Remote,1
41872.0,20.0,Bachelors,Remote,0
85846.0,22.0,Bachelors,Remote,0
182500.0,28.0,Bachelors,Remote,1
66592.0,14.0,Bachelors,Remote,0
120000.0,15.0,Bachelors,Remote,1
160000.0,10.0,Bachelors,Hybrid,1
80555.0,40.0,Bachelors,Remote,0
22378.0,12.0,Bachelors,Remote,0
170000.0,20.0,Bachelors,Remote,1
165000.0,21.0,Masters,Remote,1
71129.0,4.0,Masters,Hybrid,0
50955.0,10.0,Masters,Hybrid,0
75000.0,20.0,Bachelors,In-person,1
48333.0,4.0,Masters,Hybrid,0
100000.0,11.0,Bachelors,Hybrid,1
67021.0,10.0,Masters,Hybrid,0
71962.0,25.0,Masters,Hybrid,0
22216.0,2.0,Bachelors,In-person,0
159235.0,25.0,Bachelors,Remote,0
120000.0,8.0,Bachelors,Hybrid,1
100000.0,8.0,Bachelors,Hybrid,1
106000.0,5.0,Bachelors,Hybrid,1
85000.0,6.0,Bachelors,Remote,1
80555.0,23.0,Bachelors,Hybrid,0
51984.0,18.0,Masters,Hybrid,0
100000.0,10.0,Bachelors,Remote,1
160000.0,19.0,Masters,Remote,1
62327.0,19.0,Bachelors,Remote,0
59898.0,10.0,Masters,In-person,0
68740.0,6.0,Masters,Hybrid,0
112309.0,32.0,Masters,Hybrid,0
36000.0,10.0,Bachelors,Remote,1
250000.0,13.0,Masters,Remote,1
100000.0,9.0,Bachelors,Remote,1
185000.0,20.0,Bachelors,Remote,1
64444.0,20.0,Masters,Hybrid,0
180000.0,12.0,Bachelors,Remote,1
45000.0,24.0,Bachelors,In-person,1
81000.0,2.0,Bachelors,In-person,1
49407.0,14.0,Masters,Hybrid,0
52500.0,4.0,Bachelors,Hybrid,1
72000.0,11.0,Bachelors,Remote,1
80000.0,48.0,Masters,Remote,1
180000.0,32.0,Masters,Hybrid,1
70000.0,9.0,Bachelors,Hybrid,1
64444.0,25.0,Bachelors,Hybrid,0
244000.0,30.0,Bachelors,Remote,1
72693.0,10.0,Bachelors,Hybrid,0
82801.0,13.0,Bachelors,Hybrid,0
145956.0,30.0,Masters,Hybrid,0
84851.0,10.0,Bachelors,Hybrid,0
23989.0,10.0,Masters,In-person,0
64444.0,22.0,Masters,Remote,0
20776.0,8.0,Bachelors,Remote,0
42962.0,5.0,Masters,Remote,0
210000.0,19.0,Bachelors,In-person,1
116989.0,40.0,Bachelors,Hybrid,0
57325.0,8.0,Masters,Hybrid,0
210000.0,11.0,Bachelors,Remote,1
63694.0,12.0,Masters,Hybrid,0
95384.0,7.0,Masters,Hybrid,0
90000.0,10.0,Bachelors,In-person,1
30000.0,14.0,Masters,Hybrid,0
79894.0,10.0,Bachelors,Hybrid,0
24243.0,7.0,Bachelors,Remote,0
53703.0,10.0,Bachelors,Hybrid,0
21564.0,10.0,Bachelors,Remote,0
78508.0,28.0,Bachelors,Remote,0
89857.0,12.0,Bachelors,Hybrid,0
150000.0,32.0,Masters,Remote,1
107937.0,18.0,Bachelors,Remote,0
107406.0,26.0,Masters,Hybrid,0
150000.0,8.0,Masters,Hybrid,1
65907.0,13.0,Bachelors,In-person,0
20000.0,6.0,Bachelors,In-person,1
74305.0,6.0,Masters,Hybrid,0
90000.0,5.0,Bachelors,Remote,1
175000.0,32.0,Bachelors,Hybrid,1
55851.0,25.0,Bachelors,Remote,0
53703.0,8.0,Bachelors,Hybrid,0
107586.0,33.0,Bachelors,Remote,0
87231.0,15.0,Bachelors,Remote,0
90000.0,18.0,Bachelors,Remote,1
79962.0,9.0,Bachelors,Hybrid,0
250000.0,35.0,Masters,Remote,1
69058.0,42.0,Bachelors,Remote,0
144000.0,10.0,Masters,Remote,1
62796.0,11.0,Bachelors,Remote,0
140000.0,11.0,Masters,Remote,1
143016.0,12.0,Bachelors,Hybrid,0
82000.0,5.0,Bachelors,Hybrid,1
100000.0,14.0,Bachelors,In-person,1
57325.0,7.0,Masters,Hybrid,0
114925.0,11.0,Masters,Hybrid,0
35000.0,5.0,Masters,Remote,0
205000.0,10.0,Bachelors,Hybrid,1
123732.0,8.0,Bachelors,Remote,0
71962.0,10.0,Bachelors,Hybrid,0
53066.0,8.0,Bachelors,Remote,0
140000.0,24.0,Bachelors,Remote,1
32672.0,15.0,Bachelors,Remote,0
180000.0,30.0,Masters,Hybrid,1
157000.0,10.0,Bachelors,Remote,1
35669.0,9.0,Bachelors,Remote,0
53317.0,10.0,Masters,Remote,0
42962.0,5.0,Masters,Hybrid,0
100000.0,6.0,Bachelors,Hybrid,1
102000.0,11.0,Bachelors,Hybrid,1
65000.0,12.0,Masters,Remote,0
100000.0,13.0,Bachelors,Hybrid,1
42000.0,7.0,Bachelors,Remote,1
118919.0,6.0,Masters,Hybrid,0
51555.0,12.0,Bachelors,Remote,0
210000.0,15.0,Bachelors,Hybrid,1
90000.0,10.0,Bachelors,Remote,1
190000.0,6.0,Masters,Hybrid,1
59608.0,9.0,Bachelors,Remote,0
27000.0,8.0,Masters,Hybrid,1
72000.0,6.0,Masters,Hybrid,1
67516.0,15.0,Bachelors,Remote,0
110000.0,14.0,Bachelors,Hybrid,1
90000.0,3.0,Bachelors,Remote,1
49165.0,20.0,Bachelors,In-person,0
125000.0,28.0,Bachelors,Hybrid,1
48518.0,23.0,Bachelors,Hybrid,0
144842.0,17.0,Masters,Remote,0
130000.0,8.0,Bachelors,Remote,1
36485.0,15.0,Bachelors,Remote,0
75601.0,11.0,Bachelors,Remote,0
150000.0,17.0,Bachelors,Remote,1
30000.0,5.0,Masters,Remote,0
76637.0,7.0,Bachelors,Hybrid,0
66066.0,12.0,Bachelors,Hybrid,0
24000.0,7.0,Bachelors,Remote,0
130000.0,7.0,Masters,Remote,1
66066.0,16.0,Masters,Hybrid,0
100000.0,4.0,Masters,Remote,1
74362.0,11.0,Bachelors,Hybrid,0
172597.0,15.0,Bachelors,Remote,0
200000.0,30.0,Bachelors,Remote,1
145386.0,27.0,Bachelors,Remote,0
240000.0,20.0,Bachelors,Remote,1
62392.0,13.0,Bachelors,Remote,0
90000.0,9.0,Bachelors,Remote,1
165000.0,16.0,Bachelors,Hybrid,1
137000.0,3.0,Bachelors,Remote,1
220000.0,9.0,Masters,In-person,1
220000.0,8.0,Bachelors,Remote,1
107406.0,28.0,Bachelors,In-person,0
130000.0,9.0,Bachelors,In-person,1
165000.0,8.0,Masters,Hybrid,1
122851.0,9.0,Bachelors,Remote,0
70000.0,9.0,Bachelors,In-person,1
60000.0,25.0,Bachelors,Remote,1
150000.0,25.0,Bachelors,In-person,1
105000.0,6.0,Bachelors,Remote,1
35326.0,9.0,Bachelors,In-person,0
50000.0,5.0,Bachelors,Hybrid,1
92000.0,20.0,Bachelors,In-person,1
230000.0,14.0,Bachelors,Remote,1
150000.0,10.0,Bachelors,Remote,0
105000.0,29.0,Bachelors,In-person,1
140000.0,14.0,Bachelors,Remote,1
130000.0,26.0,Bachelors,Hybrid,1
161000.0,11.0,Bachelors,Hybrid,1
30884.0,14.0,Bachelors,In-person,0
185000.0,17.0,Bachelors,Remote,1
180000.0,35.0,Bachelors,Remote,1
105000.0,30.0,Bachelors,Hybrid,1
73748.0,11.0,Bachelors,Hybrid,0
70000.0,25.0,Bachelors,Hybrid,1
163000.0,9.0,Bachelors,In-person,1
100000.0,20.0,Bachelors,Remote,1
32301.0,18.0,Bachelors,Hybrid,0
200000.0,15.0,Bachelors,Remote,1
30074.0,6.0,Bachelors,Hybrid,0
69369.0,14.0,Masters,Hybrid,0
115000.0,23.0,Bachelors,Hybrid,1
210000.0,12.0,Bachelors,Hybrid,1
24000.0,5.0,Masters,Hybrid,1
61457.0,20.0,Bachelors,Hybrid,0
201000.0,24.0,Masters,Remote,1
125525.0,5.0,Bachelors,Hybrid,0
65799.0,14.0,Masters,Hybrid,0
92492.0,2.0,Masters,Hybrid,0
58998.0,11.0,Bachelors,In-person,0
43774.0,8.0,Bachelors,In-person,0
95796.0,9.0,Bachelors,Hybrid,0
88073.0,12.0,Bachelors,Hybrid,0
153000.0,10.0,Bachelors,Hybrid,1
220000.0,26.0,Bachelors,Remote,1
82582.0,44.0,Bachelors,Remote,0
59073.0,25.0,Bachelors,In-person,0
175000.0,15.0,Bachelors,Remote,1
30000.0,14.0,Bachelors,Remote,0
174078.0,29.0,Bachelors,Hybrid,0
